customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
215,Debera,Foxworthy,Female,37,1974/6/24,Assistant Professor,Retail,High Net Worth,N,?????????,Yes,18
216,Cinderella,Parcall,Female,12,1995/1/12,Quality Engineer,Financial Services,High Net Worth,N,"__??(,_,*)",Yes,7
217,Jeralee,Quartly,Female,63,1979/12/9,,Manufacturing,High Net Worth,N,??????????????????????,No,16
218,Stefa,Dunnan,Female,37,1993/8/6,Administrative Officer,Property,High Net Worth,N,?????????T?????????h???e??????????? ?????????N???e???z??????p??????????e???????r???????????d?????????i?????????a???????n?? ???????h???i???v???e????-????????m??????i?????n??d??? ??????o?????????,Yes,8
219,Markus,Mughal,Male,9,1964/11/25,Database Administrator III,Health,Mass Customer,N,?????????,No,7
220,Jeniffer,Apark,Female,79,1954/5/10,Electrical Engineer,Manufacturing,High Net Worth,N,-0.5,No,9
221,Mara,Bloore,Female,14,1980/3/10,Tax Accountant,Manufacturing,Mass Customer,N,(???? ? ????),No,14
222,Nev,Larive,Male,89,1978/9/3,Clinical Specialist,Health,Mass Customer,N,?????I?????n???v????ok??????i?????????n??????????g?????????? ??t???h???e???? ??????f??????e??e??????l???i??????n????????g? ??o?????f????? ???????c?????????h????????a??????o??????s????????????.??,No,16
223,Ossie,Meaton,Male,13,1983/11/26,VP Sales,n/a,Affluent Customer,N,NIL,Yes,14
224,Morgun,Girvan,Male,2,1967/12/3,Compensation Analyst,Financial Services,Affluent Customer,N,0,No,17
225,Brittaney,Pring,Female,84,1977/3/11,Pharmacist,Health,Affluent Customer,N,<script>alert('hi')</script>,No,13
226,Bondie,Letty,Male,96,1977/11/11,Database Administrator IV,Manufacturing,Mass Customer,N,"??? ???? ??????? ????????????????, ?????????? ??????????????? ??? ????. ???? ????? ??????????? ????????? ????. ????? ???????????? ?????????????-???????? ??? ??????. ????????? ??????????? ???? ???, ?????? ?",No,20
227,Wendall,McKeand,Male,99,1973/8/14,Accountant I,Entertainment,Mass Customer,N,-$1.00,No,18
228,Lucia,Pickervance,Female,59,1986/5/25,Systems Administrator II,Manufacturing,High Net Worth,N,Z????????A????????L??????????G??O?????,No,12
229,Vaughn,Lambis,Male,30,1966/3/6,,Property,High Net Worth,N,',No,19
230,Maegan,Scyone,Female,74,1954/6/24,Internal Auditor,Property,High Net Worth,N,??test??,No,11
231,Basile,Winsor,Male,48,1995/8/5,Design Engineer,Financial Services,Mass Customer,N,??,Yes,3
232,Zaria,Koeppke,Female,94,1987/11/11,Professor,Retail,Mass Customer,N,?????????????????,No,12
233,Art,Barwell,Male,34,1986/8/8,Environmental Tech,Property,Mass Customer,N,??????,No,13
234,Mead,Alpes,Female,71,1969/8/12,Chief Design Engineer,Retail,High Net Worth,N,???????????test???????????? ??????????,No,12
235,Leona,Phateplace,Female,30,1976/12/26,Social Worker,Health,Mass Customer,N,01-Feb,No,15
236,Tybalt,Gillingwater,Male,79,1954/10/30,Research Nurse,Health,Affluent Customer,N,??test??,No,14
237,Reginald,Dartan,Male,18,1974/3/7,Account Coordinator,Property,High Net Worth,N,??????,Yes,11
238,Max,Bilborough,Male,54,1984/2/4,Programmer III,n/a,Mass Customer,N,??test??,Yes,14
239,Wells,Pressman,Male,62,1992/12/13,Registered Nurse,Health,Affluent Customer,N,1.00E+96,No,3
240,Gavin,Fawks,Male,49,1989/7/28,Administrative Assistant III,IT,High Net Worth,N,1.00E+02,Yes,15
241,Quillan,Duigan,Male,94,1987/5/9,Quality Engineer,Entertainment,Mass Customer,N,<img src=x onerror=alert('hi') />,No,20
242,Taite,Droghan,Male,17,1992/3/20,Nurse,Property,Affluent Customer,N,???,No,8
243,Barbara,Croxley,Female,94,1976/9/2,Teacher,Manufacturing,High Net Worth,N,$1.00,Yes,14
244,Germayne,Sperry,Male,57,1974/11/25,,Retail,Affluent Customer,N,1'; DROP TABLE users--,No,8
245,Noell,Grahlmans,Female,6,2001/9/26,Associate Professor,Financial Services,Affluent Customer,N,?? ? ? ? ? ? ? ?,No,1
246,Binny,Whight,Female,63,1991/2/28,Technical Writer,Manufacturing,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,9
247,Kristal,Joysey,Female,62,1983/5/6,Staff Accountant II,Financial Services,High Net Worth,N,?????(???????,Yes,13
248,Inger,Eskell,Female,76,1978/4/15,Clinical Specialist,Health,Affluent Customer,N,??H????????e? ?????????w?h????o???????? ???????W??????a?????i??????????t??????s???? ??????B????????e??h????????i?????????????n?d?????? ???????????T????????h??????e????? ?????W???????a???????,Yes,12
249,D'arcy,Slay,Male,65,1992/9/13,Quality Control Specialist,IT,High Net Worth,N,-$1.00,No,9
250,Kristofer,,Male,53,1988/4/15,Legal Assistant,Health,Mass Customer,N,??????,Yes,13
251,Mala,,Female,88,1977/12/24,VP Sales,Financial Services,Affluent Customer,N,????????????????,Yes,10
252,Anthea,Ruskin,Female,39,1983/1/24,Account Coordinator,Property,Mass Customer,N,??(???????)??:*:,Yes,13
253,Amalee,Choak,Female,82,1997/5/11,Food Chemist,Health,Mass Customer,N,!@#$%^&*(),Yes,1
254,Barbie,Rubi,Female,98,1961/9/22,Information Systems Manager,Retail,Mass Customer,N,`?????????????????????,No,14
255,Keeley,Kruger,Female,2,1954/1/15,Desktop Support Technician,IT,Mass Customer,N,???,No,5
256,Linell,Beadle,Female,16,1975/5/7,Director of Sales,Health,High Net Worth,N,NIL,Yes,21
257,Marissa,,Female,70,1966/2/8,Sales Associate,Manufacturing,Affluent Customer,N,???????????????? ????????????????,Yes,19
258,Othella,Keher,Female,24,1992/5/3,Administrative Officer,Manufacturing,High Net Worth,N,??????????????????????,No,9
259,Venita,Dymick,Female,70,1983/7/22,Senior Developer,Health,High Net Worth,N,?????????????????,Yes,3
260,Farand,Marriner,Female,47,1979/8/30,Senior Quality Engineer,Health,High Net Worth,N,????????????????,Yes,22
261,Marve,Pryn,Male,74,1977/10/15,Structural Engineer,n/a,Mass Customer,N,$1.00,No,8
262,Cordie,Petrelli,Male,97,1977/12/23,,Health,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,10
263,Tonia,Leigh,Female,89,1985/11/19,Dental Hygienist,Health,High Net Worth,N,????????????????,No,7
264,Jedd,Spiby,Male,31,1977/12/7,Technical Writer,Health,Mass Customer,N,1,No,11
265,Pennie,Stoile,Male,74,1965/10/5,Sales Representative,Retail,High Net Worth,N,?????????????????,Yes,18
266,Lelia,Garatty,Female,69,1989/7/19,Account Executive,Retail,Affluent Customer,N,00??$-,No,18
267,Edgar,Buckler,U,53,,,IT,High Net Worth,N,,No,
268,Kacie,Kidston,Female,60,1978/10/18,Chemical Engineer,Manufacturing,Mass Customer,N,",???:*:????( ?? ? ?? )???:*:????",No,10
269,Zacherie,Grindley,Male,55,1954/9/19,Nurse Practicioner,Property,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,9
270,Auberta,Roundtree,Female,38,1970/12/10,Budget/Accounting Analyst III,n/a,Mass Customer,N,?????????????????,Yes,17
271,Doll,Burtwell,Female,51,1991/2/13,Financial Advisor,Financial Services,Mass Customer,N,$1.00,No,4
272,Arlie,Crean,Female,22,1987/6/6,Product Engineer,Retail,Mass Customer,N,1,Yes,1
273,Nevile,Abraham,Male,54,1963/4/22,Computer Systems Analyst IV,n/a,Mass Customer,N,??????,No,19
274,Tessi,Hesse,Female,66,1976/9/15,Social Worker,Health,Mass Customer,N,0/0,Yes,14
275,Dud,,Male,7,1955/7/27,VP Sales,Health,High Net Worth,N,?? ? ? ? ? ? ? ??,No,13
276,Goldi,Dwine,Female,47,1990/3/25,,Financial Services,Mass Customer,N,??,No,22
277,Jehanna,Alvarado,Female,69,1956/2/19,VP Product Management,n/a,High Net Worth,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,No,15
278,Sydney,Georger,Male,22,1997/7/30,Executive Secretary,n/a,Affluent Customer,N,-$1.00,Yes,4
279,Tamera,Hinckes,Female,0,1981/9/9,Web Designer I,Manufacturing,Mass Customer,N,??????,No,11
280,Welch,MacAllaster,Male,15,1995/3/22,Geologist I,n/a,Affluent Customer,N,??????????????,Yes,5
281,Jeanette,Sizzey,Female,51,1972/12/27,Cost Accountant,Financial Services,High Net Worth,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",Yes,8
282,Lauren,Curcher,Male,82,1989/10/27,VP Quality Control,Argiculture,High Net Worth,N,,Yes,11
283,Sari,Noye,Female,34,1991/2/4,Assistant Manager,Retail,Mass Customer,N,1;DROP TABLE users,No,2
284,Seth,Moorman,Male,38,1986/4/11,Financial Analyst,Financial Services,High Net Worth,N,??????????????????????,Yes,9
285,Julee,Janovsky,Female,3,1977/11/19,Community Outreach Specialist,Manufacturing,Mass Customer,N,??(???????)??:*:,No,12
286,Kiley,Canaan,Male,99,1989/8/1,Accounting Assistant II,Manufacturing,Affluent Customer,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",Yes,11
287,Hannie,Wodham,Female,41,1985/5/6,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,-$1.00,No,4
288,Ebenezer,Seedman,Male,71,1985/9/8,,Manufacturing,High Net Worth,N,-1.00E+02,No,9
289,Modestia,Lithgow,Female,43,1970/4/12,Clinical Specialist,Health,High Net Worth,N,?????I?????n???v????ok??????i?????????n??????????g?????????? ??t???h???e???? ??????f??????e??e??????l???i??????n????????g? ??o?????f????? ???????c?????????h????????a??????o??????s????????????.??,No,10
290,Giorgio,Kevane,U,42,,Senior Sales Associate,IT,Mass Customer,N,,No,
291,Aime,Burston,Female,63,1971/10/22,Assistant Media Planner,Entertainment,Mass Customer,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,No,4
292,Gelya,Gerant,Female,42,1961/11/24,VP Product Management,n/a,Affluent Customer,N,???????????test???????????? ??????????,Yes,9
293,Virgilio,Willcocks,Male,80,1989/12/10,Administrative Assistant III,Manufacturing,Mass Customer,N,????,Yes,20
294,Magnum,Slowan,Male,39,1959/4/1,Recruiting Manager,n/a,High Net Worth,N,Z????????A????????L??????????G??O?????,No,5
295,Lena,Chape,Female,64,1964/12/26,Database Administrator II,n/a,Mass Customer,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",Yes,18
296,Marshal,Rathbone,Male,34,1972/6/19,,Health,High Net Worth,N,-1,Yes,17
297,Cecile,MacLise,Female,33,1959/4/27,Electrical Engineer,Manufacturing,High Net Worth,N,,No,16
298,Maurise,Lenglet,Male,69,1956/8/15,Engineer I,Manufacturing,High Net Worth,N,test??test??,No,9
299,Corabelle,Hartnell,Female,80,1956/9/15,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,??????,Yes,7
300,Malachi,Hadcroft,Male,88,1956/6/22,Clinical Specialist,Health,Mass Customer,N,",./;'[]\-=",No,9
301,Hildy,Bilbrook,Female,54,1980/10/10,Developer IV,Manufacturing,High Net Worth,N,"__??(,_,*)",No,19
302,Laurice,Colgrave,Female,32,1977/3/27,,Health,Mass Customer,N,????test??,No,13
303,Shane,Smetoun,Female,59,1974/8/15,Assistant Professor,Argiculture,Mass Customer,N,?? ? ? ? ? ? ? ?,Yes,14
304,Paddy,Mumbray,Male,36,1969/3/27,VP Marketing,Manufacturing,Mass Customer,N,??????,Yes,15
305,Cris,Chellam,Female,1,1974/3/17,Financial Analyst,Financial Services,Mass Customer,N,Z????????A????????L??????????G??O?????,No,11
306,Ruy,Adanet,Male,19,1973/8/2,Registered Nurse,Health,High Net Worth,N,??????????,No,18
307,Ruben,Handlin,Male,55,1984/8/18,Clinical Specialist,Health,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,12
308,Iver,Dobsons,Male,2,1983/3/9,Database Administrator I,IT,High Net Worth,N,?????(???????,No,4
309,Maurizia,Ligerton,Female,53,1974/10/2,Clinical Specialist,Health,Mass Customer,N,???????,Yes,21
310,Myranda,Clowser,Female,0,1985/2/13,Account Coordinator,Financial Services,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,18
311,Jaimie,Halms,Female,86,1957/8/16,Internal Auditor,Health,High Net Worth,N,??nb??l? ?u???? ???olop ?? ???oq?l ?n ?unp??p???u?? ??od???? po??sn??? op p?s '???l? ?u???s??d??p? ??n?????suo? '????? ???s ??olop ??nsd?? ?????o??,No,12
312,Garek,Prattin,Male,44,1958/3/17,Desktop Support Technician,Financial Services,Affluent Customer,N,0???? 1???? 2???? 3???? 4???? 5???? 6???? 7???? 8???? 9???? ?,Yes,6
313,Theo,McKune,Male,70,1987/12/22,Operator,Manufacturing,Mass Customer,N,!@#$%^&*(),Yes,13
314,Catie,Advani,Female,27,1962/8/25,Marketing Assistant,Retail,High Net Worth,N,?????????,Yes,5
315,Lisa,Odlin,Female,67,1958/4/16,Chief Design Engineer,Manufacturing,Affluent Customer,N,??,No,12
316,Genni,Larway,Female,72,1976/6/1,Environmental Specialist,Manufacturing,Mass Customer,N,nil,Yes,10
317,Elicia,Dahler,Female,26,1974/2/10,Automation Specialist II,Entertainment,Mass Customer,N,"??? ???? ??????? ????????????????, ?????????? ??????????????? ??? ????. ???? ????? ??????????? ????????? ????. ????? ???????????? ?????????????-???????? ??? ??????. ????????? ??????????? ???? ???, ?????? ?",Yes,14
318,Libbie,Castelin,Female,21,1969/5/19,Programmer III,Retail,Affluent Customer,N,????,Yes,18
319,Madelle,Matteris,Female,32,1971/10/11,,Retail,Mass Customer,N,0???? 1???? 2???? 3???? 4???? 5???? 6???? 7???? 8???? 9???? ?,Yes,14
320,Aldous,Cubin,Male,19,1997/2/9,Registered Nurse,Health,Mass Customer,N,?????????????????,No,4
321,Christean,Finnes,Female,58,1973/9/15,Marketing Manager,n/a,Mass Customer,N,??,No,18
322,De,Denington,Female,19,1977/3/10,Research Associate,Financial Services,Mass Customer,N,1.00E+02,Yes,11
323,Celka,Goodrich,Female,54,1973/6/4,Senior Developer,Health,Mass Customer,N,?????????,Yes,7
324,Franz,Lyptrit,Male,97,1986/8/5,Computer Systems Analyst I,IT,Mass Customer,N,Z????????A????????L??????????G??O?????,Yes,15
325,Anthia,Ghilardini,Female,98,1971/9/26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,17
326,Guenna,Spensly,Female,74,1980/2/16,Help Desk Operator,Financial Services,Mass Customer,N,"__??(,_,*)",No,6
327,Cris,Richfield,Female,10,1968/7/24,Design Engineer,Health,Mass Customer,N,?????(???????,No,12
328,Bernice,Kings,Female,87,1991/4/11,Senior Developer,Manufacturing,Mass Customer,N,?,No,12
329,Garvy,Berthel,Male,25,1984/11/20,Account Representative IV,Entertainment,High Net Worth,N,$1.00,Yes,12
330,Port,Pancost,Male,78,1959/6/3,Recruiting Manager,Manufacturing,High Net Worth,N,??????,Yes,7
331,Ford,Groucock,Male,87,1998/9/23,Desktop Support Technician,Health,Mass Customer,N,?,Yes,3
332,Liza,Trouel,Female,23,1978/8/19,Registered Nurse,Health,High Net Worth,N,`?????????????????????,No,14
333,Debbi,Doohey,Female,25,1965/6/20,Sales Associate,Financial Services,Affluent Customer,N,?????????????????,Yes,8
334,Fredi,Iannuzzelli,Female,71,1999/5/20,Financial Advisor,Financial Services,Affluent Customer,N,0,Yes,3
335,Debee,Martynov,Female,20,1983/4/19,Senior Editor,n/a,Affluent Customer,N,(???? ? ????),No,8
336,Georgiana,Wallington,Female,91,1980/1/6,,Manufacturing,High Net Worth,N,??,No,3
337,Shaylah,Urquhart,Female,67,1979/10/8,Statistician IV,Argiculture,High Net Worth,N,nil,Yes,12
338,Hilliary,Littrell,Female,33,1958/3/14,,Health,Mass Customer,N,??,No,19
339,Nanny,Casero,Female,56,1980/1/11,Human Resources Manager,Health,Mass Customer,N,??????????????????,No,12
340,Joshuah,Purvey,Male,39,1973/7/31,,Argiculture,Mass Customer,N,,Yes,17
341,Jeremiah,Wasling,Male,10,1976/8/25,GIS Technical Architect,Financial Services,Mass Customer,N,?????????,No,5
342,Winslow,Hammant,Male,40,1987/5/19,Programmer IV,Health,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,2
343,Nicole,Johananoff,Female,76,1957/8/14,Recruiter,Property,Affluent Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,13
344,Carlene,Eyckelbeck,Female,91,1973/7/18,,n/a,High Net Worth,N,NULL,Yes,4
345,Tish,Oleksiak,Female,74,1989/2/3,Senior Sales Associate,Health,High Net Worth,N,1,Yes,17
346,Timmie,Eisikowitz,Male,68,1981/3/15,Financial Analyst,Financial Services,Mass Customer,N,-$1.00,No,3
347,Berkly,Grishinov,Male,50,1965/6/6,Marketing Manager,Financial Services,Mass Customer,N,00??$-,No,9
348,Gan,Devoy,Male,20,1980/11/1,Assistant Professor,Retail,Mass Customer,N,???????,Yes,9
349,Vinnie,Usherwood,Female,35,1981/4/15,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,,No,4
350,Carmela,Jesper,Female,47,1977/12/9,Clinical Specialist,Health,Mass Customer,N,1,Yes,9
351,Dev,Hafner,Male,69,1999/5/12,Pharmacist,Health,Mass Customer,N,???,Yes,2
352,Orrin,Finding,Male,12,1979/7/8,Sales Representative,Retail,Mass Customer,N,?,No,4
353,Antonia,Cardis,Female,9,1980/10/9,Information Systems Manager,n/a,Mass Customer,N,????,No,3
354,Mavra,Donavan,Female,87,1980/11/26,Legal Assistant,Property,Mass Customer,N,1,No,9
355,Stacy,Gullane,Female,97,1979/6/1,Database Administrator II,Retail,Mass Customer,N,???????????????? ????????????????,Yes,3
356,Nichole,,Female,10,1975/3/30,Librarian,Entertainment,High Net Worth,N,-1,No,5
357,Betta,Shrimpton,Female,21,1969/1/25,Director of Sales,n/a,Affluent Customer,N,,No,18
358,Kippie,Crimpe,Female,54,1985/12/27,Accounting Assistant IV,n/a,Mass Customer,N,????????????????,No,18
359,Dulcine,Gauson,Female,2,1958/11/28,Legal Assistant,Manufacturing,Affluent Customer,N,nil,Yes,6
360,Atalanta,Starbucke,Female,64,1956/4/2,Staff Scientist,Property,Mass Customer,N,1.00E+02,Yes,19
361,Stephana,Minero,Female,59,1999/3/27,Software Engineer IV,Health,Mass Customer,N,??? ???? ??? ??? ??? ???,Yes,2
362,Jamima,Pirolini,Female,47,1974/11/17,Software Engineer IV,Financial Services,High Net Worth,N,???????? ?????????,Yes,18
363,Sabrina,Caddy,Female,82,1988/3/4,Project Manager,Retail,Mass Customer,N,?? ? ? ? ? ? ? ?,Yes,7
364,Leontyne,Simpkiss,Female,96,1976/9/30,Database Administrator III,Financial Services,Affluent Customer,N,???,No,11
365,Romona,Capitano,Female,98,1976/6/27,VP Quality Control,Property,High Net Worth,N,?????????????????,No,15
366,Constance,Ucchino,Female,7,1954/1/8,Librarian,Entertainment,High Net Worth,N,??test??,No,19
367,Katrinka,Sturrock,Female,93,1985/2/17,Programmer II,Manufacturing,Mass Customer,N,1.00E+02,Yes,12
368,Lacee,Roan,Female,32,1986/11/26,,Financial Services,High Net Worth,N,(??????????????? ?????),No,6
369,Alic,Trenear,Male,19,1991/8/24,Actuary,Financial Services,Mass Customer,N,??,Yes,9
370,Trstram,Bondesen,Male,91,1998/7/27,,Telecommunications,Affluent Customer,N,???? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,Yes,3
371,Pernell,Favelle,Male,7,1954/7/6,Systems Administrator III,Financial Services,Mass Customer,N,???,No,7
372,Moina,Thumim,Female,19,1987/8/13,Graphic Designer,Property,Affluent Customer,N,-1.00E+02,Yes,4
373,Eva,Colenutt,Female,95,2000/8/26,Structural Analysis Engineer,Health,High Net Worth,N,??????????????????????,Yes,1
374,Valdemar,MacCoughen,Male,81,1992/1/22,Senior Financial Analyst,Financial Services,Mass Customer,N,?? ? ? ? ? ? ? ??,Yes,8
375,Salvidor,Renzo,Male,13,1976/8/23,Automation Specialist II,Manufacturing,Mass Customer,N,01-Feb,Yes,7
376,Marena,Brunotti,Female,60,1966/10/24,Financial Advisor,Financial Services,Mass Customer,N,?? ? ? ? ? ? ? ?,Yes,19
377,Levy,Bonavia,Male,65,1999/5/19,Staff Scientist,Argiculture,Mass Customer,N,????????????????,No,1
378,Raquela,Yuille,Female,98,1974/5/4,Senior Developer,Retail,Mass Customer,N,??????,No,17
379,Bert,Ainslie,Male,2,1980/3/13,,Manufacturing,High Net Worth,N,-1.00E+02,Yes,4
380,Teriann,Birdsey,Female,66,1956/5/15,Structural Engineer,Property,Mass Customer,N,??,No,17
381,Leesa,Castleman,Female,99,1996/11/30,Sales Associate,n/a,Affluent Customer,N,??????????????????????,No,1
382,Issiah,Fardell,Male,68,1985/8/14,Research Nurse,Health,Mass Customer,N,??test??,Yes,7
383,Barclay,Shalders,Male,37,1978/7/15,Nurse Practicioner,n/a,Affluent Customer,N,1;DROP TABLE users,No,14
384,Friederike,Bestar,Female,70,1976/8/6,,Financial Services,Affluent Customer,N,??,No,17
385,Kendall,Humes,Male,69,1966/12/7,Project Manager,Health,High Net Worth,N,?,No,9
386,Ethelyn,Pincott,Female,63,1990/10/27,Senior Quality Engineer,Argiculture,Mass Customer,N,?,No,5
387,Spike,Thieme,Male,34,1977/2/19,Administrative Officer,Financial Services,Mass Customer,N,??????????????,No,22
388,Carlye,Bartle,Female,53,1966/5/25,,Financial Services,Mass Customer,N,1.00E+02,Yes,11
